STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,GENDER,AGE,EDUCATION,"OVER TOTAL ELECTORS 
IN CONSTITUENCY","OVER TOTAL VOTES POLLED 
IN CONSTITUENCY",TOTAL ELECTORS
Tamil Nadu,SRIPERUMBUDUR,NOTA,NOTA,,,,,1.035879239,1.658881444,2253448
Uttar Pradesh,SULTANPUR,MANEKA SANJAI GANDHI,BJP,Lotus,FEMALE,62,12th Pass,25.86734085,45.88454421,1775196
Uttar Pradesh,SULTANPUR,"CHANDRA BHADRA SINGH ""SSONU""",BSP,Elephant,MALE,43,Post Graduate,25.049065,44.43305315,1775196
Uttar Pradesh,SULTANPUR,Dr. SANJAY SINH,INC,Hand,MALE,67,Doctorate,2.347966084,4.164918003,1775196
Uttar Pradesh,SULTANPUR,KAMLA DEVI,PSPL,Key,FEMALE,42,12th Pass,0.6474778,1.148522529,1775196
Odisha,SUNDARGARH,Jual Oram,BJP,Lotus,MALE,58,Others,32.65085454,45.4163257,1531525
Odisha,SUNDARGARH,Sunita Biswal,BJD,Conch,FEMALE,39,Graduate,18.08596007,25.15700936,1531525
Odisha,SUNDARGARH,George Tirkey,INC,Hand,MALE,60,12th Pass,17.51313234,24.36022375,1531525
Odisha,SUNDARGARH,Miss Juspin Lakra,IND,Saw,FEMALE,48,10th Pass,0.965704118,1.343264469,1531525
Odisha,SUNDARGARH,NOTA,NOTA,,,,,0.892900867,1.241997404,1531525
Bihar,SUPAUL,Dileshwar Kamait,JD(U),Arrow,MALE,73,Graduate,35.33478842,53.76950052,1690620
Bihar,SUPAUL,Ranjeet Ranjan,INC,Hand,FEMALE,46,12th Pass,19.55046078,29.75024213,1690620
Bihar,SUPAUL,Dinesh Prasad Yadav,IND,Walking Stick,MALE,52,Graduate Professional,1.363109392,2.074264894,1690620
Bihar,SUPAUL,Rajesh Kumar S/O- Yugeshwar Sah,IND,Ganna Kisan,MALE,26,Graduate Professional,1.201925921,1.828989483,1690620
Bihar,SUPAUL,Binod Kumar Sahu,IND,Gas Cylinder,MALE,50,Graduate,1.140232577,1.735109757,1690620
Bihar,SUPAUL,Anand Pathak,IND,Truck,MALE,32,Graduate,0.910435225,1.38542353,1690620
Bihar,SUPAUL,Md. Abul Kalam Azad,JHP,Scissors,MALE,27,12th Pass,0.809939549,1.232497687,1690620
Bihar,SUPAUL,Sandip Kumar Singh,IND,Mike,MALE,41,Graduate,0.68223492,1.038167554,1690620
Gujarat,SURAT,Darshana Vikram Jardosh,BJP,Lotus,FEMALE,58,Graduate,48.05514754,74.41185575,1655704
Gujarat,SURAT,Ashok Patel (Adhevada),INC,Hand,MALE,45,8th Pass,14.94355271,23.13961242,1655704
Gujarat,SURENDRANAGAR,Dr. MUNJAPARA MAHENDRABHAI,BJP,Lotus,MALE,50,Post Graduate,34.16427449,58.49329614,1849429
Gujarat,SURENDRANAGAR,KOLI PATEL SOMABHAI GANDALAL,INC,Hand,MALE,79,5th Pass,19.16304978,32.80941752,1849429
Gujarat,SURENDRANAGAR,ADVOCATE SHAILESH N. SOLANKI,BSP,Elephant,MALE,35,Graduate Professional,0.695349754,1.190521376,1849429
Gujarat,SURENDRANAGAR,DOST MER,IND,Cup & Saucer,MALE,36,5th Pass,0.600347459,1.027866162,1849429
West Bengal,TAMLUK,Adhikari Dibyendu,AITC,Flowers and Grass,MALE,42,Graduate,42.748338,50.06655425,1694646
West Bengal,TAMLUK,Sidharthashankar Naskar,BJP,Lotus,MALE,50,8th Pass,31.52682035,36.92399132,1694646
West Bengal,TAMLUK,Sk Ibrahim Ali,CPI(M),"Hammer, Sickle and Star",MALE,31,Graduate,8.032887104,9.40806115,1694646
West Bengal,TAMLUK,Lakshman Chandra Seth,INC,Hand,MALE,73,Doctorate,0.944208997,1.105850968,1694646
Uttarakhand,TEHRI GARHWAL,MALA RAJYA LAXMI SHAH,BJP,Lotus,FEMALE,68,12th Pass,37.85180607,64.302085,1493543
Uttarakhand,TEHRI GARHWAL,PRITAM SINGH,INC,Hand,MALE,60,Graduate Professional,17.72610497,30.1128434,1493543
Uttarakhand,TEHRI GARHWAL,GOPAL MANI,IND,Man Blowing Turha,MALE,59,Post Graduate,0.715479902,1.215446614,1493543
Tamil Nadu,TENKASI,DHANUSH.M.KUMAR,DMK,Rising Sun,MALE,44,Post Graduate,31.90716182,44.667207,1492317
Tamil Nadu,TENKASI,Dr.KRISHNASAMY.K,AIADMK,Two Leaves,MALE,66,Post Graduate,23.81457827,33.33830515,1492317
Tamil Nadu,TENKASI,PONNUTHAI. S,IND,Gift Pack,FEMALE,32,Post Graduate,6.17268315,8.641210948,1492317
Tamil Nadu,TENKASI,MATHIVANAN.S.S,NTK,Ganna Kisan,MALE,32,12th Pass,3.98340299,5.576412185,1492317
Tamil Nadu,TENKASI,MUNESHWARAN. K,MNM,Battery Torch,MALE,44,8th Pass,1.609778619,2.253547816,1492317
Tamil Nadu,TENKASI,NOTA,NOTA,,,,,0.941891033,1.318564213,1492317
Assam,TEZPUR,PALLAB LOCHAN DAS,BJP,Lotus,MALE,41,Graduate,45.62204637,57.40201446,1499639
Assam,TEZPUR,M.G.V.K. BHANU,INC,Hand,MALE,60,Post Graduate,29.42874919,37.02748168,1499639
Assam,TEZPUR,BIJOY KUMAR TIRU,IND,Cup & Saucer,MALE,68,Graduate,1.576779478,1.983916234,1499639
Assam,TEZPUR,NOTA,NOTA,,,,,1.041984104,1.311032524,1499639
Maharashtra,THANE,RAJAN BABURAO VICHARE,SHS,Bow and Arrow,MALE,57,12th Pass,31.25260713,63.27822233,2370903
Maharashtra,THANE,ANAND PRAKASH PARANJPE,NCP,Clock,MALE,46,Post Graduate,13.86914606,28.08133428,2370903
Maharashtra,THANE,MALLIKARJUN SAIBANNA PUJARI,VBA,Cup & Saucer,MALE,47,Literate,2.000587962,4.050658855,2370903
Maharashtra,THANE,NOTA,NOTA,,,,,0.861528287,1.744365782,2370903
Tamil Nadu,THANJAVUR,"PALANIMANICKAM,S.S.",DMK,Rising Sun,MALE,68,Graduate Professional,40.31191224,55.56123662,1461052
Tamil Nadu,THANJAVUR,"NATARAJAN,N.R .",TMC(M),Auto- Rickshaw,MALE,52,Graduate Professional,15.11575221,20.83378929,1461052
Tamil Nadu,THANJAVUR,"MURUGESAN, P.",IND,Gift Pack,MALE,62,Post Graduate,7.040885608,9.704335259,1461052
Tamil Nadu,THANJAVUR,"KRISHNAKUMAR,N.",NTK,Ganna Kisan,MALE,44,12th Pass,3.964540619,5.464260244,1461052
Tamil Nadu,THANJAVUR,"SELVARAJ,R .",IND,Jackfruit,MALE,63,Post Graduate,1.935180952,2.667227645,1461052
Tamil Nadu,THANJAVUR,SAMPATH RAMADOSS,MNM,Battery Torch,MALE,53,Post Graduate,1.606855882,2.214702675,1461052
Tamil Nadu,THANJAVUR,NOTA,NOTA,,,,,1.033844107,1.424930098,1461052
Tamil Nadu,THENI,"RAVEENDRANATH KUMAR, P",AIADMK,Two Leaves,MALE,39,Post Graduate,32.33824886,42.962516,1561040
Tamil Nadu,THENI,"ELANGOVAN, E.V.K.S.",INC,Hand,MALE,70,Graduate,27.42530621,36.43549661,1561040
Tamil Nadu,THENI,THANGA TAMILSELVAN,IND,Gift Pack,MALE,58,Not Available,9.227822477,12.259491,1561040
Tamil Nadu,THENI,SHAGUL HAMEED,NTK,Ganna Kisan,MALE,59,Graduate,1.78496387,2.37138811,1561040
Tamil Nadu,THENI,"RADHAKRISHNAN, S.",MNM,Battery Torch,MALE,51,Post Graduate,1.081266335,1.436500858,1561040
Tamil Nadu,THIRUVALLUR,Dr.K.Jayakumar,INC,Hand,MALE,69,Doctorate,39.41156831,54.48491584,1946870
Tamil Nadu,THIRUVALLUR,Dr.P.Venugopal,AIADMK,Two Leaves,MALE,66,Graduate Professional,21.07675397,29.13776881,1946870
Tamil Nadu,THIRUVALLUR,Logarangan.M,MNM,Battery Torch,MALE,35,Post Graduate,3.787155794,5.235591313,1946870
Tamil Nadu,THIRUVALLUR,M.VETRISELVI,NTK,Ganna Kisan,FEMALE,42,Graduate Professional,3.360059994,4.645148463,1946870
Tamil Nadu,THIRUVALLUR,Pon.Raja,IND,Gift Pack,MALE,43,Graduate Professional,1.743516516,2.410341804,1946870
Tamil Nadu,THIRUVALLUR,NOTA,NOTA,,,,,0.938686199,1.297696101,1946870
Tamil Nadu,THIRUVALLUR,R.Anbuchezhian,BSP,Elephant,MALE,48,12th Pass,0.780072629,1.07841919,1946870
Kerala,THIRUVANANTHAPURAM,Dr. SHASHI THAROOR,INC,Hand,MALE,63,Doctorate,30.34292018,41.14942824,1371427
Kerala,THIRUVANANTHAPURAM,KUMMANAM RAJASEKHARAN,BJP,Lotus,MALE,66,Graduate,23.05204725,31.26194045,1371427
Kerala,THIRUVANANTHAPURAM,C. DIVAKARAN,CPI(M),Ears of Corn And Sickle,MALE,76,Graduate,18.85306327,25.56750535,1371427
Tamil Nadu,THOOTHUKKUDI,KANIMOZHI KARUNANIDHI,DMK,Rising Sun,FEMALE,51,Graduate Professional,39.44177792,56.77033611,1427783
Tamil Nadu,THOOTHUKKUDI,DR. TAMILISAI SOUNDARARAJAN,BJP,Lotus,FEMALE,57,Graduate Professional,15.12372678,21.76826447,1427783
Tamil Nadu,THOOTHUKKUDI,"Dr. BHUVANESWARAN, M.",IND,Gift Pack,MALE,52,Doctorate,5.383591204,7.748846484,1427783
Tamil Nadu,THOOTHUKKUDI,"CHRISTANTINE RAJASEKAR, S.",NTK,Ganna Kisan,MALE,55,12th Pass,3.447442644,4.96206023,1427783
Tamil Nadu,THOOTHUKKUDI,"PON KUMARAN, T.P.S.",MNM,Battery Torch,MALE,59,Post Graduate,1.800133494,2.591013612,1427783
Kerala,THRISSUR,T. N. PRATHAPAN,INC,Hand,MALE,58,12th Pass,31.0437436,39.83113302,1337110
Kerala,THRISSUR,RAJAJI MATHEW THOMAS,CPI(M),Ears of Corn And Sickle,MALE,64,Post Graduate,24.04110357,30.84629247,1337110
Kerala,THRISSUR,SURESH GOPI,BJP,Lotus,MALE,60,Post Graduate,21.97440749,28.19458758,1337110
Madhya Pradesh,TIKAMGARH,Dr Virendra Kumar,BJP,Lotus,MALE,65,Doctorate,40.80662912,61.25523257,1647399
Madhya Pradesh,TIKAMGARH,Ahirwar Kiran,INC,Hand,FEMALE,47,Post Graduate,19.67883919,29.54009917,1647399
Madhya Pradesh,TIKAMGARH,R.D. Prajapati,SP,Bicycle,MALE,56,Graduate,2.584983966,3.880344871,1647399
Tamil Nadu,TIRUCHIRAPPALLI,Thirunavukkarasar. SU,INC,Hand,MALE,69,Post Graduate,41.17297773,59.23888636,1508963
Tamil Nadu,TIRUCHIRAPPALLI,DR.Elangovan. V,DMDK,Nagara,MALE,70,Graduate Professional,10.73578345,15.44643819,1508963
Tamil Nadu,TIRUCHIRAPPALLI,Sarubala. R. Thondaiman,IND,Gift Pack,FEMALE,60,Post Graduate,6.681277142,9.612892707,1508963
Tamil Nadu,TIRUCHIRAPPALLI,Vinoth. V,NTK,Ganna Kisan,MALE,33,Post Graduate,4.326547437,6.224953017,1508963
Tamil Nadu,TIRUCHIRAPPALLI,Anandharaja. V,MNM,Battery Torch,MALE,53,Graduate,2.792248717,4.017433606,1508963
Tamil Nadu,TIRUCHIRAPPALLI,NOTA,NOTA,,,,,0.956749768,1.376553116,1508963
Tamil Nadu,TIRUNELVELI,GNANATHIRAVIAM S,DMK,Rising Sun,MALE,54,10th Pass,33.78944308,50.26893761,1547800
Tamil Nadu,TIRUNELVELI,PAUL MANOJ PANDIAN,AIADMK,Two Leaves,MALE,47,Post Graduate,21.79047681,32.41793943,1547800
Tamil Nadu,TIRUNELVELI,MICHAEL RAYAPPAN S,IND,Gift Pack,MALE,55,12th Pass,4.020868329,5.981891406,1547800
Tamil Nadu,TIRUNELVELI,SATHYA B,NTK,Ganna Kisan,FEMALE,41,Graduate,3.226192014,4.799642442,1547800
Tamil Nadu,TIRUNELVELI,VENNIMALAI M,MNM,Battery Torch,MALE,53,Post Graduate,1.49373304,2.222243582,1547800
Tamil Nadu,TIRUNELVELI,NOTA,NOTA,,,,,0.708618685,1.054220052,1547800
Andhra Pradesh,TIRUPATI,Balli Durga Prasad Rao,YSRCP,Ceiling Fan,MALE,63,Graduate Professional,43.79870254,54.91012729,1650453
Andhra Pradesh,TIRUPATI,Panabaka Lakshmi,TDP,Bicycle,FEMALE,60,Doctorate,29.96153177,37.562563,1650453
Andhra Pradesh,TIRUPATI,NOTA,NOTA,,,,,1.562055993,1.958338682,1650453
Andhra Pradesh,TIRUPATI,Chintamohan,INC,Hand,MALE,64,Graduate Professional,1.456509213,1.826015422,1650453
Andhra Pradesh,TIRUPATI,Doctor Daggumati Sreehari Rao,BSP,Elephant,MALE,52,Graduate Professional,1.270620854,1.592968485,1650453
Andhra Pradesh,TIRUPATI,Bommi Srihari Rao,BJP,Lotus,MALE,44,Graduate,0.977004495,1.224863708,1650453
Tamil Nadu,TIRUPPUR,"SUBBARAYAN, K.",CPI(M),Ears of Corn And Sickle,MALE,71,10th Pass,33.24969575,45.41810368,1530014
Tamil Nadu,TIRUPPUR,"ANANDAN, M.S.M.",AIADMK,Two Leaves,MALE,56,10th Pass,27.14726793,37.08236727,1530014
Tamil Nadu,TIRUPPUR,"CHANDIRAKUMAR, V.S.",MNM,Battery Torch,MALE,46,10th Pass,4.225909044,5.772467108,1530014
Tamil Nadu,TIRUPPUR,"SELVAM, S.R.",IND,Gift Pack,MALE,65,8th Pass,2.863764645,3.911818037,1530014
Tamil Nadu,TIRUPPUR,"JAGANATHAN, P.",NTK,Ganna Kisan,MALE,50,10th Pass,2.757425749,3.766562241,1530014
Tamil Nadu,TIRUPPUR,NOTA,NOTA,,,,,1.428810455,1.951712938,1530014
Tamil Nadu,TIRUVANNAMALAI,ANNADURAI C N,DMK,Rising Sun,MALE,45,Graduate,45.20586052,57.84660585,1473862
Tamil Nadu,TIRUVANNAMALAI,AGRI KRISHNAMURTHY S S,AIADMK,Two Leaves,MALE,59,Graduate Professional,24.56708973,31.43669294,1473862
Tamil Nadu,TIRUVANNAMALAI,GNANASEKAR A,IND,Gift Pack,MALE,47,10th Pass,2.621615864,3.354688481,1473862
Tamil Nadu,TIRUVANNAMALAI,RAMESHBABU R,NTK,Ganna Kisan,MALE,41,Post Graduate,1.866049874,2.387846406,1473862
Tamil Nadu,TIRUVANNAMALAI,ARUL R,MNM,Battery Torch,MALE,44,Others,0.994258621,1.272279433,1473862
Tamil Nadu,TIRUVANNAMALAI,NOTA,NOTA,,,,,0.835695608,1.069378038,1473862
Rajasthan,TONK-SAWAI MADHOPUR,Sukhbir Singh Jaunapuria,BJP,Lotus,MALE,61,12th Pass,33.1100539,52.19410482,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Namonarayan,INC,Hand,MALE,75,Post Graduate,27.39106841,43.178797,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Laxmi Kant Bairwa,BSP,Elephant,MALE,30,Graduate,1.197384162,1.887535268,1945992
Tripura,TRIPURA EAST,Rebati Tripura,BJP,Lotus,MALE,43,Post Graduate,38.20753633,46.08693242,1261861
Tripura,TRIPURA EAST,Maharaj kumari Pragya DebBurman,INC,Hand,FEMALE,50,Post Graduate,22.01795602,26.55863603,1261861
Tripura,TRIPURA EAST,Jitendra Chaudhury,CPI(M),"Hammer, Sickle and Star",MALE,60,10th Pass,15.92592211,19.21026495,1261861
Tripura,TRIPURA EAST,Narendra Chandra DebBarma,IPFT,Dao,MALE,76,Graduate,3.590252809,4.330657102,1261861
Tripura,TRIPURA EAST,NOTA,NOTA,,,,,0.888687423,1.071958078,1261861
Tripura,TRIPURA WEST,Pratima Bhoumik,BJP,Lotus,FEMALE,50,Graduate,42.3941333,51.74287526,1352857
Tripura,TRIPURA WEST,Subal Bhowmik,INC,Hand,MALE,58,Graduate Professional,19.7983231,24.16424356,1352857
Tripura,TRIPURA WEST,Sankar Prasad Datta,CPI(M),"Hammer, Sickle and Star",MALE,62,Post Graduate,12.70097283,15.50178767,1352857
Tripura,TRIPURA WEST,Brishaketu Debbarma,IPFT,Dao,MALE,42,Graduate,3.269007737,3.989888373,1352857
Tripura,TRIPURA WEST,NOTA,NOTA,,,,,0.884055004,1.079006556,1352857
Karnataka,TUMKUR,G. S. BASAVARAJ,BJP,Lotus,MALE,78,Graduate Professional,37.06001386,47.86365618,1608545
Karnataka,TUMKUR,H. D. DEVEGOWDA,JD(S),A lady farmer carrying paddy on her head,MALE,86,Others,36.23075512,46.79265401,1608545
Karnataka,TUMKUR,N. SHIVANNA,CPI(M),Ears of Corn And Sickle,MALE,74,Others,1.070967862,1.383173728,1608545
Meghalaya,TURA,AGATHA K. SANGMA,NPEP,Book,FEMALE,38,Post Graduate,42.46293533,52.17916638,716990
Meghalaya,TURA,DR. MUKUL SANGMA,INC,Hand,MALE,53,Graduate Professional,33.53254578,41.20535408,716990
Meghalaya,TURA,RIKMAN GARREY MOMIN,BJP,Lotus,MALE,55,Others,4.422237409,5.434119421,716990
Meghalaya,TURA,NOTA,NOTA,,,,,0.900152024,1.106121889,716990
Rajasthan,UDAIPUR,ARJUNLAL MEENA,BJP,Lotus,MALE,54,Post Graduate,42.11273996,59.88304383,2069559
Rajasthan,UDAIPUR,RAGHUVIR SINGH MEENA,INC,Hand,MALE,59,Graduate Professional,20.95296631,29.79448502,2069559
Rajasthan,UDAIPUR,BIRDHI LAL CHHANWAL,BTP,Auto- Rickshaw,MALE,65,Post Graduate,2.495362539,3.548330135,2069559
Rajasthan,UDAIPUR,NOTA,NOTA,,,,,1.361594427,1.936146135,2069559
Rajasthan,UDAIPUR,GHANSHYAM SINGH TAWAR,CPI(M),Ears of Corn And Sickle,MALE,51,Graduate,0.888401829,1.263280558,2069559
Rajasthan,UDAIPUR,KESULAL MEENA,BSP,Elephant,MALE,53,10th Pass,0.788477159,1.121190697,2069559
Jammu & Kashmir,UDHAMPUR,DR. JITENDRA SINGH,BJP,Lotus,MALE,62,Post Graduate,42.96500923,61.24319343,1685816
Jammu & Kashmir,UDHAMPUR,VIKRAMADITYA SINGH,INC,Hand,MALE,54,Others,21.77337266,31.03620591,1685816
Jammu & Kashmir,UDHAMPUR,HARSH DEV SINGH,JKNPP,Bicycle,MALE,59,Post Graduate,1.442565499,2.056262049,1685816
Jammu & Kashmir,UDHAMPUR,LAL SINGH,DSSP,Tractor Chalata Kisan,MALE,60,Graduate,1.129957243,1.610663916,1685816
Jammu & Kashmir,UDHAMPUR,TILAK RAJ BHAGAT,BSP,Elephant,MALE,62,Graduate Professional,0.984745666,1.403676396,1685816
Karnataka,UDUPI CHIKMAGALUR,SHOBHA KARANDLAJE,BJP,Lotus,FEMALE,52,Post Graduate,47.49062958,62.42633223,1513806
Karnataka,UDUPI CHIKMAGALUR,PRAMOD MADHWARAJ,JD(S),A lady farmer carrying paddy on her head,MALE,50,12th Pass,24.39658715,32.06926225,1513806
Karnataka,UDUPI CHIKMAGALUR,P. PARAMESHWARA,BSP,Elephant,MALE,43,Graduate Professional,1.053437495,1.384741361,1513806
Bihar,UJIARPUR,Nityanand Rai,BJP,Lotus,MALE,53,Graduate,33.73478881,56.08076201,1612300
Bihar,UJIARPUR,Upendra Kushwaha,BLSP,Ceiling Fan,MALE,56,Post Graduate,16.53712088,27.49133382,1612300
Bihar,UJIARPUR,Ajay Kumar,CPI(M),"Hammer, Sickle and Star",MALE,49,Post Graduate,1.710413695,2.843394215,1612300
Bihar,UJIARPUR,Mamta Kumari,IND,Helicopter,FEMALE,31,12th Pass,1.46312721,2.432304802,1612300
Bihar,UJIARPUR,Allamaa Shiblee Nomanee Halami,IND,BUCKET,MALE,51,10th Pass,1.014637474,1.686734814,1612300
Bihar,UJIARPUR,NOTA,NOTA,,,,,0.895242821,1.488252968,1612300
Bihar,UJIARPUR,MD. Anwar,IND,Cup & Saucer,MALE,42,10th Pass,0.864231222,1.436699242,1612300
Bihar,UJIARPUR,Dr. Ajay Singh Almust,RSPSR,Truck,MALE,64,Doctorate,0.62339515,1.036333004,1612300
Bihar,UJIARPUR,Navin Kumar,BSP,Elephant,MALE,41,Post Graduate,0.601562985,1.000039181,1612300
Madhya Pradesh,UJJAIN,ANIL FIROJIYA,BJP,Lotus,MALE,47,12th Pass,47.65526005,63.17822807,1661229
Madhya Pradesh,UJJAIN,BABULAL MALVIYA,INC,Hand,MALE,56,5th Pass,25.64523013,33.99876942,1661229
West Bengal,ULUBERIA,SAJDA AHMED,AITC,Flowers and Grass,FEMALE,57,Graduate,43.03096989,53.00392031,1614988
West Bengal,ULUBERIA,JOY BANERJEE,BJP,Lotus,MALE,56,Graduate,29.69594821,36.57834523,1614988
West Bengal,ULUBERIA,MAKSUDA KHATUN,CPI(M),"Hammer, Sickle and Star",FEMALE,58,Doctorate,5.034960012,6.201873208,1614988
West Bengal,ULUBERIA,Shoma Ranisree Roy,INC,Hand,FEMALE,40,Post Graduate,1.707009588,2.102629813,1614988
Uttar Pradesh,UNNAO,Swami Sakshi Ji Maharaj,BJP,Lotus,MALE,63,Doctorate,32.10213259,56.84670773,2191465
Uttar Pradesh,UNNAO,Arun Shanker Shukla,SP,Bicycle,MALE,61,10th Pass,13.80587872,24.44755812,2191465
Uttar Pradesh,UNNAO,Annu Tandon,INC,Hand,FEMALE,61,Graduate,8.470771835,15.00010909,2191465
Karnataka,UTTARA KANNADA,ANANTKUMAR HEGDE,BJP,Lotus,MALE,51,12th Pass,50.4973985,68.09154618,1556599
Karnataka,UTTARA KANNADA,ANAND ASNOTIKAR,JD(S),A lady farmer carrying paddy on her head,MALE,39,Post Graduate,19.68348945,26.54155008,1556599
Karnataka,UTTARA KANNADA,NOTA,NOTA,,,,,1.028974065,1.387486032,1556599
Kerala,VADAKARA,K. MURALEEDHARAN,INC,Hand,MALE,62,Graduate,40.8677457,49.41731743,1288926
Kerala,VADAKARA,P.JAYARAJAN,CPI(M),"Hammer, Sickle and Star",MALE,66,10th Pass,34.2992538,41.47469069,1288926
Kerala,VADAKARA,ADV.V.K.SAJEEVAN,BJP,Lotus,MALE,43,Graduate Professional,6.21664859,7.517177456,1288926
Gujarat,VADODARA,RANJANBEN BHATT,BJP,Lotus,FEMALE,56,12th Pass,49.23510889,72.21643381,1794896
Gujarat,VADODARA,PRASHANT PATEL (TIKO),INC,Hand,MALE,44,Graduate,16.40997584,24.06961132,1794896
Gujarat,VADODARA,NOTA,NOTA,,,,,0.947074371,1.38913745,1794896
Bihar,VAISHALI,Veena Devi (W/o Dinesh Prasad Singh),LJP,Bungalow,FEMALE,48,10th Pass,32.73159933,52.86945534,1735983
Bihar,VAISHALI,Raghuvansh Prasad Singh,RJD,Hurricane Lamp,MALE,72,Doctorate,19.21856378,31.0426322,1735983
Bihar,VAISHALI,Abha Rai,IND,Apple,FEMALE,26,8th Pass,1.583944082,2.558453074,1735983
Bihar,VAISHALI,Ismohamad alias Md. Munna,IND,Bead Necklace,MALE,36,Graduate,1.259056108,2.033680359,1735983
Bihar,VAISHALI,Rinkoo Devi,IND,Cot,FEMALE,37,Not Available,0.964179949,1.557383989,1735983
Bihar,VAISHALI,Shankar Mahto,BSP,Elephant,MALE,46,12th Pass,0.826678602,1.335286034,1735983
Bihar,VAISHALI,Pankaj Kumar,IND,Camera,MALE,46,Graduate Professional,0.690156528,1.11476984,1735983
Bihar,VALMIKI NAGAR,BAIDYANATH PRASAD MAHTO,JD(U),Arrow,MALE,62,10th Pass,36.184886,58.38421826,1665502
Bihar,VALMIKI NAGAR,SHASHWAT KEDAR,INC,Hand,MALE,32,Graduate,14.89304726,24.02989253,1665502
Bihar,VALMIKI NAGAR,DEEPAK YADAV,BSP,Elephant,MALE,42,Graduate Professional,3.780421759,6.099700552,1665502
Bihar,VALMIKI NAGAR,NOTA,NOTA,,,,,2.06172073,3.326580969,1665502
Bihar,VALMIKI NAGAR,SURESH SAH,IND,Air Conditioner,MALE,54,Others,0.892823905,1.44056902,1665502
Bihar,VALMIKI NAGAR,RAKESH KEWAT,RAHIS,Helicopter,MALE,35,8th Pass,0.769197515,1.241098165,1665502
Bihar,VALMIKI NAGAR,SUSHMA DEVI,SHS,Cauliflower,FEMALE,38,Post Graduate,0.716480677,1.156039685,1665502
Gujarat,VALSAD,Dr.K.C.PATEL,BJP,Lotus,MALE,69,Graduate Professional,46.19785402,61.20200037,1671030
Gujarat,VALSAD,CHAUDHARI JITUBHAI HARJIBHAI,INC,Hand,MALE,54,8th Pass,25.02546334,33.15323729,1671030
Gujarat,VALSAD,NOTA,NOTA,,,,,1.155395175,1.530644604,1671030
Gujarat,VALSAD,KISHORBHAI RAMANBHAI PATEL (Rajubhai),BSP,Elephant,MALE,54,10th Pass,0.919133708,1.217650099,1671030
Uttar Pradesh,VARANASI,NARENDRA MODI,BJP,Lotus,MALE,68,Post Graduate,36.33494561,63.59780888,1856791
Uttar Pradesh,VARANASI,SHALINI YADAV,SP,Bicycle,FEMALE,47,Graduate,10.51055288,18.3968387,1856791
Uttar Pradesh,VARANASI,AJAY RAI,INC,Hand,MALE,49,Graduate,8.215679632,14.38007445,1856791
Madhya Pradesh,VIDISHA,Ramakant Bhargava,BJP,Lotus,MALE,65,12th Pass,48.97910202,68.18650166,1741604
Madhya Pradesh,VIDISHA,Shailendra Rameshchandra Patel,INC,Hand,MALE,43,Post Graduate,20.09285693,27.97237119,1741604
Madhya Pradesh,VIDISHA,Geetawali Er. P.S. Ahirwar,BSP,Elephant,FEMALE,51,Graduate,0.827340773,1.151786592,1741604
Andhra Pradesh,VIJAYAWADA,KESINENI SRINIVAS (NANI),TDP,Bicycle,MALE,53,10th Pass,34.81549237,45.03907182,1652994
Andhra Pradesh,VIJAYAWADA,POTLURI.V.PRASAD ( P V P ),YSRCP,Ceiling Fan,MALE,48,Post Graduate,34.28760177,44.35616599,1652994
Andhra Pradesh,VIJAYAWADA,Muttamsetty Prasad babu,JnP,Glass Tumbler,MALE,66,Post Graduate,4.939521862,6.390013891,1652994
Andhra Pradesh,VIJAYAWADA,KILARU DILEEP,BJP,Lotus,MALE,48,Graduate Professional,1.119423301,1.448142279,1652994
Andhra Pradesh,VIJAYAWADA,NARAHARISETTY. NARASIMHARAO.,INC,Hand,MALE,58,Graduate Professional,0.983730128,1.272602767,1652994
Tamil Nadu,VILUPPURAM,RAVIKUMAR D,DMK,Rising Sun,MALE,58,Doctorate,38.74343556,49.25499385,1444335
Tamil Nadu,VILUPPURAM,VADIVEL RAVANAN S,PMK,Mango,MALE,66,Graduate,29.87651757,37.98237476,1444335
Tamil Nadu,VILUPPURAM,GANAPATHY N,IND,Gift Pack,MALE,55,8th Pass,4.017004365,5.106865781,1444335
Tamil Nadu,VILUPPURAM,PRAKALATHA D,NTK,Ganna Kisan,FEMALE,30,Post Graduate,1.703829098,2.166098347,1444335
Tamil Nadu,VILUPPURAM,ANBIN POYYAMOZHI S,MNM,Battery Torch,MALE,48,Post Graduate,1.238701548,1.57477612,1444335
Tamil Nadu,VILUPPURAM,ARASAN K,IND,Jackfruit,MALE,64,Illiterate,0.88490551,1.124990978,1444335
Tamil Nadu,VILUPPURAM,NOTA,NOTA,,,,,0.826885729,1.051229735,1444335
Tamil Nadu,VIRUDHUNAGAR,"MANICKAM TAGORE, B.",INC,Hand,MALE,44,Graduate Professional,31.72518757,43.76537048,1484256
Tamil Nadu,VIRUDHUNAGAR,"ALAGARSAMY, R.",DMDK,Nagara,MALE,47,10th Pass,21.31229384,29.40062792,1484256
Tamil Nadu,VIRUDHUNAGAR,"PARAMASIVA IYYAPPAN, S.",IND,Gift Pack,MALE,45,12th Pass,7.250433887,10.00208193,1484256
